Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_1h windpower tigan
58339 2022 3 16 5 1007.4000 1009.5000 1008.4000 1007.4000 1.7000 3.0000 98 122 1.2000 122 28.2000 28.2000 26.4000 45 44 0.0000 1 28.2300 
58339 2022 3 16 6 1006.5000 1008.6000 1007.4000 1006.5000 2.1000 3.7000 127 169 0.6000 116 29.1000 29.2000 28.2000 41 40 0.0000 1 28.8000 
58339 2022 3 16 7 1006.3000 1008.4000 1006.5000 1006.3000 1.6000 2.9000 154 169 1.2000 164 29.1000 29.2000 28.8000 40 39 0.0000 2 28.7100 
58339 2022 3 16 8 1005.9000 1008.0000 1006.3000 1005.8000 1.7000 2.2000 171 162 1.1000 161 29.0000 29.2000 29.0000 41 38 0.0000 1 28.7000 
58339 2022 3 16 9 1005.4000 1007.5000 1005.9000 1005.4000 2.9000 4.5000 108 99 2.9000 113 27.3000 29.1000 27.3000 55 40 0.0000 2 28.0700 
58339 2022 3 16 10 1005.6000 1007.7000 1005.6000 1005.4000 2.9000 5.0000 101 96 2.4000 105 25.4000 27.3000 25.4000 60 55 0.0000 2 25.5600 
58339 2022 3 16 11 1005.7000 1007.8000 1006.0000 1005.5000 2.3000 4.0000 88 80 2.2000 89 24.0000 25.3000 24.0000 64 60 0.0000 2 24.1300 
58339 2022 3 16 12 1005.7000 1007.8000 1005.8000 1005.6000 2.7000 4.7000 80 88 2.2000 79 23.2000 24.0000 23.2000 68 65 0.0000 2 23.3500 
58339 2022 3 16 13 1006.4000 1008.5000 1006.4000 1005.7000 3.9000 6.0000 61 58 3.3000 69 22.6000 23.2000 22.6000 71 68 0.0000 2 22.7700 
58339 2022 3 16 14 1006.6000 1008.7000 1006.7000 1006.3000 3.5000 6.2000 57 55 3.7000 59 22.2000 22.6000 22.2000 72 71 0.0000 3 22.3600 
58339 2022 3 16 15 1006.6000 1008.7000 1006.9000 1006.6000 5.4000 9.6000 56 52 6.2000 60 21.7000 22.4000 21.7000 73 66 0.0000 3 21.8300 
58339 2022 3 16 16 1006.4000 1008.5000 1006.6000 1006.3000 6.8000 13.0000 53 63 4.7000 51 18.1000 21.7000 18.1000 78 73 0.0000 4 18.0000 
58339 2022 3 16 17 1006.7000 1008.8000 1006.7000 1006.1000 6.0000 11.5000 68 65 4.8000 62 16.4000 18.1000 16.4000 81 78 0.0000 4 16.2100 
58339 2022 3 16 18 1007.1000 1009.2000 1007.6000 1006.8000 6.3000 11.8000 56 64 5.7000 59 15.2000 16.4000 15.2000 86 81 0.0000 4 15.0200 
58339 2022 3 16 19 1007.7000 1009.8000 1007.8000 1006.8000 5.9000 9.5000 57 19 2.8000 59 14.6000 15.2000 14.6000 91 86 1.1000 2 14.4900 
58339 2022 3 16 20 1006.5000 1008.6000 1007.7000 1006.4000 6.3000 11.3000 49 57 6.7000 57 13.5000 14.6000 13.5000 94 91 6.5000 4 13.3600 
58339 2022 3 16 21 1007.0000 1009.1000 1007.2000 1006.0000 7.0000 13.2000 39 48 7.4000 52 12.3000 13.4000 12.3000 93 93 6.2000 4 12.0100 
58339 2022 3 16 22 1005.7000 1007.8000 1007.7000 1005.5000 7.0000 11.7000 69 70 6.1000 76 11.7000 12.3000 11.7000 94 92 4.5000 4 11.3800 
58339 2022 3 16 23 1007.6000 1009.7000 1007.8000 1005.8000 7.1000 12.9000 69 49 4.3000 70 11.4000 11.7000 11.3000 93 93 4.4000 3 11.0200 
58340 2022 3 10 0 1012.5000 1016.3000 1012.5000 1012.0000 1.6000 2.5000 91 98 1.6000 93 11.2000 11.2000 10.1000 92 92 0.0000 1 10.7800 
58340 2022 3 10 1 1012.8000 1016.6000 1012.8000 1012.5000 1.7000 2.7000 106 104 2.2000 91 13.0000 13.0000 11.2000 81 81 0.0000 2 12.4700 
58340 2022 3 10 2 1012.4000 1016.2000 1012.8000 1012.4000 2.9000 4.1000 104 105 2.2000 106 15.2000 15.2000 13.0000 69 68 0.0000 2 14.5800 
58340 2022 3 10 3 1011.9000 1015.7000 1012.4000 1011.9000 2.8000 4.0000 186 154 2.8000 105 19.8000 20.0000 15.2000 41 40 0.0000 2 18.9100 
58340 2022 3 10 4 1011.0000 1014.8000 1011.9000 1011.0000 3.2000 5.0000 133 173 3.2000 138 21.6000 22.0000 19.8000 37 36 0.0000 2 20.7800 
58340 2022 3 10 5 1009.9000 1013.7000 1011.0000 1009.9000 3.1000 4.8000 178 188 2.7000 168 22.8000 22.8000 21.1000 35 34 0.0000 2 22.0500 
58340 2022 3 10 6 1009.2000 1013.0000 1009.9000 1009.2000 4.7000 9.7000 255 232 3.1000 206 23.9000 24.0000 22.8000 31 28 0.0000 3 23.1500 
58340 2022 3 10 7 1008.7000 1012.5000 1009.3000 1008.7000 5.3000 8.1000 243 242 3.0000 244 23.8000 24.2000 23.5000 31 28 0.0000 3 23.0400 
58340 2022 3 10 8 1008.4000 1012.2000 1008.7000 1008.4000 4.2000 6.2000 239 259 2.1000 230 23.9000 24.0000 23.6000 33 29 0.0000 2 23.2100 
58340 2022 3 10 9 1008.1000 1011.9000 1008.5000 1008.1000 3.1000 5.0000 223 200 1.7000 236 23.5000 24.0000 23.5000 34 33 0.0000 2 22.7900 
58340 2022 3 10 10 1008.5000 1012.3000 1008.5000 1008.1000 1.6000 2.4000 211 201 0.8000 195 19.9000 23.5000 19.9000 48 33 0.0000 1 19.2000 
58340 2022 3 10 11 1009.2000 1013.0000 1009.2000 1008.5000 0.8000 1.1000 191 999017 0.0000 200 15.2000 19.8000 15.2000 69 48 0.0000 1 14.5800 
58340 2022 3 10 12 1009.6000 1013.4000 1009.6000 1009.1000 0.8000 1.2000 169 159 0.9000 138 13.4000 15.1000 13.4000 78 70 0.0000 1 12.8300 
58340 2022 3 10 13 1010.1000 1013.9000 1010.1000 1009.6000 1.4000 2.0000 131 52 0.4000 139 13.6000 13.6000 12.7000 74 74 0.0000 1 12.9500 
58340 2022 3 10 14 1009.4000 1013.2000 1010.1000 1009.4000 0.9000 2.0000 109 94 1.0000 111 14.8000 14.8000 13.5000 74 74 0.0000 1 14.2700 
58340 2022 3 10 15 1009.4000 1013.1000 1009.4000 1009.2000 1.8000 2.9000 129 98 0.9000 126 16.6000 16.7000 14.9000 66 65 0.0000 1 16.0400 
58340 2022 3 10 16 1009.5000 1013.3000 1009.5000 1009.4000 0.8000 1.0000 46 999017 0.1000 83 14.3000 16.6000 14.3000 77 66 0.0000 1 13.8000 
58340 2022 3 10 17 1009.6000 1013.3000 1009.6000 1009.4000 1.0000 1.6000 77 134 0.3000 78 14.2000 14.2000 13.8000 78 76 0.0000 1 13.7100 
58340 2022 3 10 18 1009.5000 1013.2000 1009.7000 1009.5000 1.1000 1.5000 32 76 0.4000 28 13.7000 14.3000 13.7000 80 76 0.0000 1 13.2100 
58340 2022 3 10 19 1009.2000 1012.9000 1009.6000 1009.2000 1.2000 1.5000 194 91 0.5000 195 13.1000 13.8000 13.0000 81 80 0.0000 0 12.5800 
58340 2022 3 10 20 1009.1000 1012.8000 1009.2000 1009.1000 1.6000 2.0000 108 124 0.9000 109 13.9000 13.9000 13.1000 80 80 0.0000 1 13.4300 
58340 2022 3 10 21 1009.5000 1013.2000 1009.5000 1009.1000 1.3000 1.9000 90 69 0.9000 122 14.8000 15.0000 13.9000 76 75 0.0000 1 14.3200 
58340 2022 3 10 22 1009.9000 1013.7000 1009.9000 1009.5000 1.2000 1.7000 66 63 0.7000 50 13.6000 14.8000 13.6000 81 76 0.0000 1 13.1300 
58340 2022 3 10 23 1010.5000 1014.3000 1010.5000 1009.9000 0.8000 1.0000 71 229 0.4000 66 13.0000 13.7000 13.0000 84 81 0.0000 0 12.5500 
58340 2022 3 11 0 1011.1000 1014.9000 1011.1000 1010.4000 0.6000 0.9000 64 152 0.3000 173 15.9000 15.9000 12.9000 75 75 0.0000 1 15.5000 
58340 2022 3 11 1 1011.6000 1015.4000 1011.6000 1011.1000 2.1000 2.8000 167 176 1.9000 161 21.2000 21.2000 16.0000 44 44 0.0000 2 20.5200 
58340 2022 3 11 2 1011.4000 1015.1000 1011.6000 1011.4000 2.2000 3.0000 155 281 0.7000 153 23.9000 23.9000 21.3000 40 38 0.0000 1 23.3900 
58340 2022 3 11 3 1011.3000 1015.0000 1011.4000 1011.3000 1.7000 3.5000 264 291 1.1000 262 25.4000 25.4000 23.9000 35 35 0.0000 1 24.9100 
58340 2022 3 11 4 1010.7000 1014.4000 1011.3000 1010.7000 2.0000 3.5000 141 163 2.5000 154 26.6000 26.7000 25.4000 31 31 0.0000 2 26.1200 
58340 2022 3 11 5 1009.6000 1013.3000 1010.7000 1009.6000 2.5000 5.8000 101 127 2.7000 71 27.4000 27.5000 26.5000 29 28 0.0000 2 26.6400 
58340 2022 3 11 6 1008.9000 1012.6000 1009.6000 1008.9000 2.2000 3.9000 165 87 1.4000 109 27.5000 27.7000 26.8000 31 28 0.0000 2 26.7900 
58340 2022 3 11 7 1008.7000 1012.4000 1008.9000 1008.7000 2.7000 4.6000 114 122 2.1000 78 27.8000 28.0000 27.5000 30 28 0.0000 1 26.9500 
58340 2022 3 11 8 1008.7000 1012.4000 1008.7000 1008.6000 4.1000 7.2000 70 89 3.4000 94 27.0000 27.9000 26.9000 31 28 0.0000 3 26.5600 
58340 2022 3 11 9 1008.9000 1012.6000 1008.9000 1008.6000 4.0000 6.7000 83 96 2.4000 88 25.8000 27.0000 25.8000 33 30 0.0000 3 25.3000 
58340 2022 3 11 10 1009.3000 1013.0000 1009.3000 1008.9000 3.3000 4.8000 108 116 1.1000 104 23.8000 25.7000 23.8000 37 33 0.0000 2 23.2000 
58340 2022 3 11 11 1009.6000 1013.4000 1009.6000 1009.3000 1.5000 1.8000 120 130 0.5000 111 18.3000 23.7000 18.3000 63 38 0.0000 1 17.8300 
58340 2022 3 11 12 1010.1000 1013.9000 1010.1000 1009.6000 1.2000 1.9000 134 125 1.4000 133 16.4000 18.2000 16.2000 67 62 0.0000 1 15.8400 
58340 2022 3 11 13 1010.5000 1014.2000 1010.5000 1010.1000 1.8000 2.3000 143 100 1.1000 144 16.6000 17.0000 16.4000 70 62 0.0000 1 16.1400 
58340 2022 3 11 14 1010.8000 1014.5000 1010.8000 1010.5000 2.0000 3.1000 125 122 1.8000 125 17.6000 17.6000 16.2000 60 60 0.0000 2 16.9800 
58340 2022 3 11 15 1011.0000 1014.7000 1011.0000 1010.8000 2.2000 3.8000 106 100 1.5000 106 17.5000 17.8000 17.5000 64 60 0.0000 1 16.9800 
58340 2022 3 11 16 1011.0000 1014.7000 1011.0000 1010.8000 1.7000 3.1000 103 92 1.6000 106 16.9000 17.5000 16.9000 71 64 0.0000 2 16.5000 
58340 2022 3 11 17 1010.9000 1014.6000 1011.0000 1010.9000 1.8000 3.2000 91 190 0.8000 93 15.9000 16.9000 15.9000 76 71 0.0000 1 15.5300 
58340 2022 3 11 18 1010.7000 1014.4000 1010.9000 1010.7000 1.0000 2.1000 170 194 0.5000 154 15.5000 15.8000 15.5000 77 76 0.0000 1 15.1200 
58340 2022 3 11 19 1009.8000 1013.5000 1010.7000 1009.8000 2.1000 3.4000 115 124 1.3000 124 15.5000 15.5000 15.1000 76 76 0.0000 2 15.0900 
58340 2022 3 11 20 1009.4000 1013.1000 1009.8000 1009.3000 1.8000 2.1000 154 36 0.4000 127 14.2000 15.5000 14.1000 81 76 0.0000 1 13.7900 
58340 2022 3 11 21 1009.5000 1013.2000 1009.5000 1009.4000 1.7000 2.8000 125 125 1.3000 117 14.2000 14.4000 14.1000 82 81 0.0000 1 13.8200 
58340 2022 3 11 22 1009.7000 1013.4000 1009.8000 1009.5000 2.4000 3.4000 115 136 1.2000 113 13.4000 14.2000 13.4000 86 82 0.0000 1 13.0400 
58340 2022 3 11 23 1010.0000 1013.8000 1010.0000 1009.7000 1.6000 2.7000 111 118 1.6000 116 13.6000 13.6000 12.7000 89 86 0.0000 2 13.3400 
58340 2022 3 12 0 1010.1000 1013.9000 1010.1000 1010.0000 3.0000 5.4000 103 109 2.4000 111 15.8000 15.8000 13.6000 81 81 0.0000 2 15.5500 
58340 2022 3 12 1 1010.3000 1014.1000 1010.3000 1010.1000 3.3000 4.8000 119 114 3.4000 114 18.0000 18.0000 15.9000 72 72 0.0000 2 17.7400 
58340 2022 3 12 2 1009.5000 1013.2000 1010.3000 1009.5000 4.4000 6.0000 144 126 4.4000 138 20.5000 20.5000 18.0000 65 64 0.0000 3 20.3000 
58340 2022 3 12 3 1008.9000 1012.6000 1009.5000 1008.9000 4.4000 5.8000 109 82 2.4000 134 23.9000 23.9000 20.4000 51 51 0.0000 2 23.6800 
58340 2022 3 12 4 1008.1000 1011.8000 1008.9000 1008.1000 3.3000 5.8000 162 157 3.3000 179 26.4000 26.4000 23.9000 40 38 0.0000 2 26.1400 
58340 2022 3 12 5 1006.8000 1010.5000 1008.1000 1006.8000 3.5000 5.8000 147 192 3.1000 180 27.8000 27.8000 26.4000 36 36 0.0000 2 27.2500 
58340 2022 3 12 6 1005.5000 1009.2000 1006.7000 1005.5000 3.7000 7.2000 196 221 3.1000 188 28.9000 29.0000 27.7000 31 29 0.0000 3 27.8500 
58340 2022 3 12 7 1004.8000 1008.5000 1005.5000 1004.8000 4.7000 7.5000 243 236 4.5000 235 29.0000 29.2000 28.8000 29 27 0.0000 3 27.8200 
58340 2022 3 12 8 1004.4000 1008.1000 1004.8000 1004.4000 4.1000 6.7000 242 260 2.4000 233 28.8000 29.6000 28.8000 32 28 0.0000 2 27.8200 
58340 2022 3 12 9 1004.3000 1008.0000 1004.4000 1004.3000 3.1000 4.4000 238 206 1.6000 261 28.0000 28.8000 28.0000 34 31 0.0000 2 27.3000 
58340 2022 3 12 10 1004.3000 1008.0000 1004.3000 1004.2000 1.7000 2.4000 218 332 1.2000 210 24.9000 28.0000 24.9000 47 34 0.0000 1 24.6700 
58340 2022 3 12 11 1004.6000 1008.3000 1004.6000 1004.3000 1.5000 2.4000 126 145 1.3000 329 21.2000 24.8000 21.0000 61 47 0.0000 1 20.9700 
58340 2022 3 12 12 1004.6000 1008.3000 1004.7000 1004.5000 1.6000 2.0000 151 89 0.3000 141 20.0000 21.1000 20.0000 67 61 0.0000 1 19.8000 
58340 2022 3 12 13 1004.8000 1008.5000 1004.8000 1004.6000 2.3000 3.8000 132 999017 0.1000 132 22.1000 22.7000 19.9000 55 53 0.0000 1 21.8000 
58340 2022 3 12 14 1004.6000 1008.3000 1004.9000 1004.6000 2.9000 3.7000 105 113 1.9000 108 21.5000 22.1000 21.5000 57 54 0.0000 2 21.1900 
58340 2022 3 12 15 1004.9000 1008.6000 1004.9000 1004.6000 2.0000 3.2000 172 193 1.0000 120 21.1000 21.8000 21.1000 57 55 0.0000 1 20.7500 
58340 2022 3 12 16 1004.5000 1008.2000 1004.9000 1004.5000 2.1000 3.4000 181 192 2.0000 183 20.8000 21.1000 19.5000 59 58 0.0000 2 20.4800 
58340 2022 3 12 17 1004.4000 1008.1000 1004.6000 1004.4000 3.1000 4.9000 187 193 2.9000 186 21.1000 21.6000 20.8000 57 55 0.0000 2 20.7500 
58340 2022 3 12 18 1004.2000 1007.8000 1004.4000 1004.1000 3.8000 5.2000 192 194 3.0000 193 22.5000 22.5000 21.1000 51 51 0.0000 2 22.1400 
58340 2022 3 12 19 1003.9000 1007.5000 1004.2000 1003.8000 3.3000 5.3000 220 229 2.8000 195 23.2000 23.3000 22.6000 49 48 0.0000 2 22.8500 
58340 2022 3 12 20 1004.2000 1007.8000 1004.2000 1003.8000 2.8000 4.2000 339 329 2.1000 224 21.8000 23.2000 21.8000 55 48 0.0000 2 21.4700 
58340 2022 3 12 21 1004.6000 1008.3000 1004.7000 1004.2000 2.1000 3.4000 297 999017 0.1000 318 19.8000 21.8000 19.8000 68 55 0.0000 1 19.6100 
58340 2022 3 12 22 1005.4000 1009.1000 1005.4000 1004.7000 1.8000 3.6000 354 294 0.4000 354 19.9000 19.9000 19.1000 67 66 0.0000 1 19.6900 
58340 2022 3 12 23 1006.2000 1009.9000 1006.4000 1005.4000 2.0000 3.9000 8 175 1.4000 347 18.5000 19.9000 18.5000 81 67 0.8000 1 18.5200 
58340 2022 3 13 0 1006.6000 1010.3000 1006.7000 1006.1000 1.6000 2.5000 164 116 0.9000 164 17.8000 18.4000 17.6000 89 81 0.3000 1 17.9600 
58340 2022 3 13 1 1007.0000 1010.7000 1007.0000 1006.6000 0.9000 1.4000 100 102 1.0000 123 20.0000 20.0000 17.8000 79 79 0.0000 1 20.1200 
58340 2022 3 13 2 1007.4000 1011.1000 1007.5000 1007.0000 0.8000 1.6000 23 6 0.5000 101 22.7000 22.7000 20.2000 66 66 0.0000 1 22.7500 
58340 2022 3 13 3 1007.2000 1010.9000 1007.4000 1007.1000 1.7000 2.7000 328 306 1.6000 329 23.5000 23.7000 22.8000 63 61 0.0000 2 23.5500 
58340 2022 3 13 4 1006.3000 1010.0000 1007.2000 1006.3000 1.7000 3.3000 346 243 0.9000 312 25.1000 25.3000 23.4000 58 57 0.0000 1 25.1800 
58340 2022 3 13 5 1005.9000 1009.6000 1006.3000 1005.9000 2.1000 3.7000 255 248 1.9000 261 25.6000 25.9000 25.2000 56 56 0.0000 2 25.6800 
58340 2022 3 13 6 1005.6000 1009.3000 1005.9000 1005.6000 2.2000 4.1000 248 258 1.3000 251 25.2000 25.6000 25.1000 57 56 0.0000 1 25.2600 
58340 2022 3 13 7 1005.5000 1009.2000 1005.6000 1005.4000 1.3000 2.3000 52 61 1.2000 70 26.0000 26.2000 25.2000 57 56 0.0000 1 26.1400 
58340 2022 3 13 8 1005.6000 1009.3000 1005.7000 1005.4000 2.1000 3.9000 190 318 1.3000 347 26.6000 26.6000 26.0000 53 53 0.0000 1 27.2100 
58340 2022 3 13 9 1005.9000 1009.6000 1005.9000 1005.5000 1.5000 2.3000 37 18 1.6000 40 26.1000 26.7000 26.1000 54 52 0.0000 1 26.1800 
58340 2022 3 13 10 1006.2000 1009.9000 1006.2000 1005.9000 1.9000 2.6000 36 999017 0.1000 40 24.7000 26.1000 24.7000 60 54 0.0000 1 24.7900 
58340 2022 3 13 11 1006.7000 1010.4000 1006.7000 1006.2000 1.9000 3.0000 69 65 1.6000 68 21.8000 24.6000 21.5000 72 61 0.0000 2 21.9200 
58340 2022 3 13 12 1007.4000 1011.1000 1007.4000 1006.7000 1.8000 3.2000 87 95 1.0000 67 20.5000 22.0000 20.4000 79 72 0.0000 1 20.6700 
58340 2022 3 13 13 1008.1000 1011.8000 1008.1000 1007.4000 1.3000 2.5000 78 999017 0.2000 103 18.6000 20.6000 18.6000 84 78 0.0000 0 18.7100 
58340 2022 3 13 14 1008.2000 1011.9000 1008.2000 1008.0000 0.6000 1.1000 148 128 0.4000 142 17.7000 18.5000 17.7000 88 84 0.0000 1 17.8200 
58340 2022 3 13 15 1008.1000 1011.8000 1008.3000 1008.1000 1.0000 1.7000 119 122 1.0000 113 18.3000 18.3000 17.7000 91 88 0.0000 1 18.5600 
58340 2022 3 13 16 1007.8000 1011.5000 1008.1000 1007.8000 1.5000 2.3000 107 100 1.4000 112 18.4000 18.5000 18.2000 88 88 0.0000 1 18.5900 
58340 2022 3 13 17 1007.8000 1011.5000 1007.9000 1007.8000 2.1000 3.7000 102 122 1.8000 111 18.5000 18.6000 18.4000 88 87 0.0000 2 18.7000 
58340 2022 3 13 18 1007.4000 1011.1000 1007.8000 1007.4000 2.7000 3.9000 109 112 2.6000 113 18.0000 18.5000 18.0000 91 88 0.0000 2 18.2300 
58340 2022 3 13 19 1006.8000 1010.5000 1007.4000 1006.8000 2.9000 4.1000 117 120 2.2000 117 17.4000 18.0000 17.4000 92 91 0.0000 2 17.6000 
58340 2022 3 13 20 1006.7000 1010.4000 1006.8000 1006.4000 3.2000 4.6000 127 69 0.8000 125 17.1000 17.4000 17.1000 93 92 0.0000 1 17.2900 
58340 2022 3 13 21 1007.1000 1010.8000 1007.2000 1006.8000 1.2000 1.5000 108 100 0.7000 84 16.3000 17.1000 16.3000 93 93 0.0000 1 16.4100 
58340 2022 3 13 22 1007.2000 1010.9000 1007.2000 1007.1000 1.0000 1.2000 81 999017 0.1000 185 15.0000 16.2000 15.0000 93 93 0.0000 1 14.9800 
58340 2022 3 13 23 1008.0000 1011.7000 1008.0000 1007.1000 1.8000 2.6000 348 327 1.6000 340 15.8000 15.8000 14.9000 94 93 0.0000 2 15.8900 
58340 2022 3 14 0 1009.2000 1012.9000 1009.2000 1008.0000 1.8000 2.0000 323 333 1.4000 335 17.2000 17.2000 15.8000 95 94 0.0000 1 17.4600 
58340 2022 3 14 1 1009.6000 1013.3000 1009.6000 1009.1000 2.1000 3.0000 342 150 0.4000 334 18.9000 18.9000 17.2000 85 85 0.0000 1 19.0600 
58340 2022 3 14 2 1009.5000 1013.2000 1009.8000 1009.5000 0.8000 1.5000 157 179 0.8000 351 22.7000 22.7000 18.9000 72 72 0.0000 1 22.9100 
58340 2022 3 14 2 1009.5000 1013.2000 1009.8000 1009.5000 0.8000 1.5000 157 179 0.8000 351 22.7000 22.7000 18.9000 72 72 0.0000 1 22.9100 
58340 2022 3 14 3 1010.3000 1014.0000 1010.3000 1009.4000 5.1000 8.1000 346 331 4.9000 346 24.1000 25.2000 22.7000 65 62 0.0000 3 24.2600 
58340 2022 3 14 4 1011.5000 1015.2000 1011.5000 1010.3000 5.6000 10.7000 354 351 4.4000 324 19.0000 24.0000 19.0000 79 64 0.0000 3 19.0200 
58340 2022 3 14 5 1010.8000 1014.5000 1011.4000 1010.7000 5.0000 8.6000 3 11 2.6000 11 19.5000 19.7000 18.9000 76 76 0.0000 3 19.4900 
58340 2022 3 14 6 1010.1000 1013.8000 1010.8000 1010.1000 5.6000 10.0000 30 26 5.9000 33 20.6000 20.9000 19.5000 64 63 0.0000 4 20.3900 
58340 2022 3 14 7 1010.4000 1014.1000 1010.5000 1010.0000 5.6000 10.5000 40 41 6.6000 30 20.4000 20.9000 20.4000 58 58 0.0000 4 20.0100 
58340 2022 3 14 8 1009.9000 1013.6000 1010.8000 1009.8000 6.2000 9.2000 45 32 5.4000 42 20.2000 20.6000 20.2000 58 57 0.0000 3 19.7900 
58340 2022 3 14 9 1010.8000 1014.6000 1010.8000 1009.9000 5.5000 8.8000 44 56 4.4000 40 19.6000 20.3000 19.6000 55 55 0.0000 3 19.0500 
58340 2022 3 14 10 1011.2000 1015.0000 1011.2000 1010.7000 4.8000 8.8000 50 56 3.5000 56 18.6000 19.6000 18.6000 62 55 0.0000 2 18.1300 
58340 2022 3 14 11 1011.8000 1015.6000 1011.9000 1011.2000 3.7000 6.4000 53 42 2.7000 50 17.9000 18.6000 17.9000 59 59 0.0000 2 17.2900 
58340 2022 3 14 12 1012.6000 1016.4000 1012.6000 1011.6000 4.5000 8.0000 42 61 2.8000 42 17.1000 17.9000 17.1000 52 52 0.0000 2 16.2200 
58340 2022 3 14 13 1012.6000 1016.4000 1012.8000 1012.4000 3.5000 5.9000 83 46 2.9000 65 16.1000 17.0000 16.0000 42 42 0.0000 2 14.8600 
58340 2022 3 14 14 1012.6000 1016.3000 1012.7000 1011.8000 4.1000 6.8000 48 44 4.6000 36 16.1000 16.4000 16.1000 42 30 0.0000 3 14.8600 
58340 2022 3 14 15 1013.9000 1017.6000 1013.9000 1012.5000 4.1000 7.2000 65 68 2.1000 56 15.2000 16.1000 15.2000 44 38 0.0000 2 13.9200 
58340 2022 3 14 16 1014.3000 1018.1000 1014.3000 1013.9000 2.4000 3.4000 86 77 2.0000 62 13.7000 15.2000 13.7000 53 44 0.0000 1 12.5100 
58340 2022 3 14 17 1013.9000 1017.7000 1014.3000 1013.9000 2.4000 4.5000 92 78 2.4000 76 13.0000 13.7000 13.0000 50 49 0.0000 2 11.6600 
58340 2022 3 14 18 1013.2000 1017.0000 1013.8000 1013.0000 2.9000 5.5000 100 72 2.3000 91 12.8000 13.0000 12.7000 50 49 0.0000 2 11.4400 
58340 2022 3 14 19 1011.3000 1015.1000 1013.2000 1011.3000 2.8000 5.0000 83 103 2.2000 104 12.0000 12.7000 12.0000 56 51 0.0000 2 10.7200 
58340 2022 3 14 20 1010.6000 1014.4000 1011.3000 1010.6000 2.7000 4.7000 102 97 2.6000 104 11.3000 12.0000 11.3000 60 56 0.0000 2 10.0500 
58340 2022 3 14 21 1010.6000 1014.4000 1010.8000 1010.5000 3.3000 6.8000 93 112 2.4000 97 11.6000 11.9000 11.3000 58 56 0.0000 2 10.3300 
58340 2022 3 14 22 1011.0000 1014.8000 1011.0000 1010.5000 2.7000 3.3000 114 87 1.2000 115 10.7000 11.6000 10.7000 64 58 0.0000 1 9.5000 
58340 2022 3 14 23 1011.4000 1015.2000 1011.4000 1010.8000 1.9000 2.9000 99 999017 0.1000 96 10.9000 10.9000 10.6000 68 64 0.0000 1 9.8200 
58340 2022 3 15 0 1011.4000 1015.2000 1011.6000 1011.1000 3.3000 5.7000 108 111 3.6000 104 13.9000 13.9000 10.8000 65 65 0.0000 2 13.0400 
58340 2022 3 15 1 1011.5000 1015.3000 1011.6000 1011.3000 4.2000 7.9000 105 91 4.0000 99 16.2000 16.2000 13.9000 54 53 0.0000 3 15.2900 
58340 2022 3 15 2 1011.2000 1015.0000 1011.5000 1011.2000 4.7000 6.3000 114 103 2.7000 109 18.0000 18.0000 16.2000 50 49 0.0000 2 17.1600 
58340 2022 3 15 3 1010.5000 1014.3000 1011.2000 1010.5000 4.0000 6.5000 114 109 2.9000 108 19.4000 19.5000 18.0000 50 49 0.0000 2 18.7000 
58340 2022 3 15 4 1009.4000 1013.2000 1010.4000 1009.4000 3.2000 5.5000 108 115 3.7000 106 21.0000 21.2000 19.5000 48 48 0.0000 2 20.4100 
58340 2022 3 15 5 1008.3000 1012.0000 1009.4000 1008.3000 3.0000 4.9000 135 121 2.7000 119 22.6000 22.6000 20.9000 47 46 0.0000 2 22.1400 
58340 2022 3 15 6 1006.2000 1009.9000 1008.2000 1006.2000 3.8000 7.0000 194 188 3.1000 169 23.9000 24.4000 22.5000 46 44 0.0000 3 23.5500 
58340 2022 3 15 7 1006.0000 1009.7000 1006.1000 1005.9000 4.3000 6.4000 169 198 1.7000 174 25.2000 25.2000 23.9000 44 42 0.0000 1 24.9200 
58340 2022 3 15 8 1005.8000 1009.5000 1006.1000 1005.8000 2.9000 4.3000 258 256 1.8000 264 25.7000 25.8000 25.2000 43 43 0.0000 1 25.4500 
58340 2022 3 15 9 1005.9000 1009.6000 1006.0000 1005.8000 2.4000 3.5000 269 244 1.8000 267 25.0000 25.8000 25.0000 46 42 0.0000 2 24.7600 
58340 2022 3 15 10 1005.7000 1009.5000 1005.9000 1005.6000 2.1000 2.6000 235 88 0.6000 239 22.5000 24.9000 22.5000 57 46 0.0000 1 22.2900 
58340 2022 3 15 11 1006.4000 1010.2000 1006.4000 1005.7000 3.1000 6.1000 70 112 2.6000 82 19.4000 22.4000 19.4000 62 55 0.0000 2 19.0100 
58340 2022 3 15 12 1006.5000 1010.3000 1006.6000 1006.2000 2.3000 4.0000 133 104 1.3000 113 18.2000 19.4000 18.2000 67 62 0.0000 2 17.8200 
58340 2022 3 15 13 1007.2000 1011.0000 1007.2000 1006.5000 1.9000 2.8000 106 106 1.5000 106 17.4000 18.2000 17.3000 69 67 0.0000 1 17.0000 
58340 2022 3 15 14 1007.2000 1011.0000 1007.3000 1007.0000 2.0000 2.7000 136 103 1.7000 129 16.7000 17.3000 16.7000 73 69 0.0000 2 16.3300 
